zone,valid_pt,t2m_c,ssrd_wm2,wind100,Date
ZP26,2025/5/27 9:00,17.09337569,455.0783843,1.790739666,2025/5/27
NP15,2025/5/27 8:00,17.75174852,260.7564888,1.488269643,2025/5/27
SP15,2025/5/27 8:00,19.71890502,259.6538357,0.569914856,2025/5/27
ZP26,2025/5/27 8:00,15.23015719,254.8302055,1.965136276,2025/5/27
NP15,2025/5/27 7:00,14.21964438,82.88175549,1.80929936,2025/5/27
SP15,2025/5/27 7:00,17.84297115,86.84220311,0.959169884,2025/5/27
ZP26,2025/5/27 7:00,12.84212159,77.85242509,2.353806368,2025/5/27
NP15,2025/5/27 6:00,11.84871522,1.578622206,1.978040272,2025/5/27
SP15,2025/5/27 6:00,16.36064817,3.014514062,1.438326907,2025/5/27
ZP26,2025/5/27 6:00,11.03998922,1.203532426,2.775283247,2025/5/27
NP15,2025/5/27 5:00,11.94257089,0,2.065520372,2025/5/27
SP15,2025/5/27 5:00,16.53730526,0,1.962655039,2025/5/27
ZP26,2025/5/27 5:00,11.2158557,0,3.181309983,2025/5/27
NP15,2025/5/27 4:00,12.18217559,0,2.165665611,2025/5/27
SP15,2025/5/27 4:00,16.92028461,0.005331794,2.421447179,2025/5/27
ZP26,2025/5/27 4:00,11.5321489,0.010945031,3.54023122,2025/5/27
NP15,2025/5/27 3:00,12.43209802,0,2.177476278,2025/5/27
SP15,2025/5/27 3:00,17.38494786,0,2.846976585,2025/5/27
ZP26,2025/5/27 3:00,11.91979162,0,3.884431799,2025/5/27
NP15,2025/5/27 2:00,12.78395882,0,2.104481483,2025/5/27
SP15,2025/5/27 2:00,17.90832285,0,3.173860482,2025/5/27
ZP26,2025/5/27 2:00,12.35257029,0,4.248532263,2025/5/27
NP15,2025/5/27 1:00,13.27035943,0,1.882087082,2025/5/27
SP15,2025/5/27 1:00,18.48637176,0,3.361834533,2025/5/27
ZP26,2025/5/27 1:00,12.81381024,0,4.404063861,2025/5/27
NP15,2025/5/27 0:00,13.92356746,0,1.414797543,2025/5/27
SP15,2025/5/27 0:00,19.14649234,0,3.576011553,2025/5/27
ZP26,2025/5/27 0:00,13.34016281,0,4.560390588,2025/5/27
NP15,2025/5/26 23:00,14.77429452,0,1.023058109,2025/5/26
SP15,2025/5/26 23:00,19.84822834,0,3.841229873,2025/5/26
ZP26,2025/5/26 23:00,13.95943252,0,4.782497673,2025/5/26
NP15,2025/5/26 22:00,15.8668022,0,1.008872838,2025/5/26
SP15,2025/5/26 22:00,20.61312248,0,4.118876064,2025/5/26
ZP26,2025/5/26 22:00,14.67476341,0,5.201800546,2025/5/26
NP15,2025/5/26 21:00,17.17257346,3.929378796,1.639047662,2025/5/26
SP15,2025/5/26 21:00,21.45433251,0,4.510405502,2025/5/26
ZP26,2025/5/26 21:00,15.47951739,0.507260082,5.46181475,2025/5/26
NP15,2025/5/26 20:00,19.29529066,100.2457818,2.207314597,2025/5/26
SP15,2025/5/26 20:00,22.47188101,28.5451924,4.818115247,2025/5/26
ZP26,2025/5/26 20:00,16.65796942,67.48327129,5.519254849,2025/5/26
NP15,2025/5/26 19:00,21.60835851,282.3787053,2.438088702,2025/5/26
SP15,2025/5/26 19:00,23.99704043,165.7096836,5.045920429,2025/5/26
ZP26,2025/5/26 19:00,18.39687782,241.0272588,5.504286001,2025/5/26
NP15,2025/5/26 18:00,22.62703847,473.6889041,2.546959484,2025/5/26
SP15,2025/5/26 18:00,25.20414026,353.1304306,4.908759801,2025/5/26
ZP26,2025/5/26 18:00,19.48865225,436.9521504,5.409869719,2025/5/26
NP15,2025/5/26 17:00,23.1359778,652.2670648,2.560681171,2025/5/26
SP15,2025/5/26 17:00,26.0782533,544.7202301,4.591208678,2025/5/26
ZP26,2025/5/26 17:00,20.21941526,620.7672074,5.241551548,2025/5/26
NP15,2025/5/26 16:00,23.8657836,807.8482982,2.581539008,2025/5/26
SP15,2025/5/26 16:00,26.91928853,775.3413977,4.389222604,2025/5/26
ZP26,2025/5/26 16:00,21.03129246,780.364027,5.485478569,2025/5/26
NP15,2025/5/26 15:00,23.59522533,912.4336792,2.450480618,2025/5/26
SP15,2025/5/26 15:00,27.03688338,907.750758,3.996737065,2025/5/26
ZP26,2025/5/26 15:00,21.06842448,881.8612848,5.171065406,2025/5/26
NP15,2025/5/26 14:00,22.96481389,973.0443341,2.374304581,2025/5/26
SP15,2025/5/26 14:00,26.80309569,981.2186529,3.521202695,2025/5/26
ZP26,2025/5/26 14:00,20.76270671,925.9829564,4.821799276,2025/5/26
NP15,2025/5/26 13:00,22.02142831,974.4895356,2.202541468,2025/5/26
SP15,2025/5/26 13:00,26.23502046,990.6663659,3.040883604,2025/5/26
ZP26,2025/5/26 13:00,20.16255658,919.0375867,4.407112959,2025/5/26
NP15,2025/5/26 12:00,20.76523735,916.573529,1.882572356,2025/5/26
SP15,2025/5/26 12:00,25.37501159,939.3985163,2.610528251,2025/5/26
ZP26,2025/5/26 12:00,19.23995865,844.1692212,4.147486629,2025/5/26
NP15,2025/5/26 11:00,19.24970929,802.2874142,1.541916407,2025/5/26
SP15,2025/5/26 11:00,24.23085468,829.7975323,2.285961223,2025/5/26
ZP26,2025/5/26 11:00,18.05682327,730.8546357,3.997203117,2025/5/26
NP15,2025/5/26 10:00,17.53600893,643.5279223,1.314588702,2025/5/26
SP15,2025/5/26 10:00,22.88770435,670.3796451,2.051412652,2025/5/26
ZP26,2025/5/26 10:00,16.73845359,582.3210723,3.705199748,2025/5/26
NP15,2025/5/26 9:00,15.73945678,454.9694068,1.153080503,2025/5/26
SP15,2025/5/26 9:00,21.40849621,476.3345507,1.884089861,2025/5/26
ZP26,2025/5/26 9:00,15.33164743,409.8953873,3.443037571,2025/5/26
NP15,2025/5/26 8:00,13.8493524,255.9142495,0.954951664,2025/5/26
SP15,2025/5/26 8:00,19.79068218,275.6737548,1.821302483,2025/5/26
ZP26,2025/5/26 8:00,13.84152263,226.7796706,3.350546312,2025/5/26
NP15,2025/5/26 7:00,11.57244409,77.4189765,1.039436812,2025/5/26
SP15,2025/5/26 7:00,17.94888264,93.52787495,2.177429823,2025/5/26
ZP26,2025/5/26 7:00,12.11606719,69.52583723,3.702726784,2025/5/26
NP15,2025/5/26 6:00,9.875673244,1.29455897,1.451491087,2025/5/26
SP15,2025/5/26 6:00,16.44949115,3.080433508,2.531495869,2025/5/26
ZP26,2025/5/26 6:00,10.84096056,1.098688496,4.111029816,2025/5/26
NP15,2025/5/26 5:00,10.32938429,0,1.820503564,2025/5/26
SP15,2025/5/26 5:00,16.70559849,0,2.824061306,2025/5/26
ZP26,2025/5/26 5:00,11.10774079,0,4.351866752,2025/5/26
NP15,2025/5/26 4:00,10.88808277,0,2.231104285,2025/5/26
SP15,2025/5/26 4:00,17.13694766,0,3.083241107,2025/5/26
ZP26,2025/5/26 4:00,11.46405702,0,4.573819478,2025/5/26
NP15,2025/5/26 3:00,11.51534521,0,2.600602383,2025/5/26
SP15,2025/5/26 3:00,17.59963382,0,3.357051138,2025/5/26
ZP26,2025/5/26 3:00,11.86798299,0,4.677531869,2025/5/26
NP15,2025/5/26 2:00,12.16945034,0,2.747250352,2025/5/26
SP15,2025/5/26 2:00,18.11601428,0,3.644604513,2025/5/26
ZP26,2025/5/26 2:00,12.32338767,0,4.817400879,2025/5/26
NP15,2025/5/26 1:00,12.73675303,0,2.787782125,2025/5/26
SP15,2025/5/26 1:00,18.67849179,0,3.805527767,2025/5/26
ZP26,2025/5/26 1:00,12.87987488,0,5.053153664,2025/5/26
NP15,2025/5/26 0:00,13.4287193,0,3.097659765,2025/5/26
SP15,2025/5/26 0:00,19.28094642,0,4.061213377,2025/5/26
ZP26,2025/5/26 0:00,13.52935605,0,5.399349342,2025/5/26
NP15,2025/5/25 23:00,14.2244659,0,3.464039638,2025/5/25
SP15,2025/5/25 23:00,19.92305514,0,4.401704794,2025/5/25
ZP26,2025/5/25 23:00,14.25534903,0,5.673090355,2025/5/25
NP15,2025/5/25 22:00,15.19683366,0,3.746134941,2025/5/25
SP15,2025/5/25 22:00,20.63366725,0,4.555504058,2025/5/25
ZP26,2025/5/25 22:00,15.05836384,0,5.749371585,2025/5/25
NP15,2025/5/25 21:00,16.42923933,2.623757663,4.195032481,2025/5/25
SP15,2025/5/25 21:00,21.44448455,0,4.605820502,2025/5/25
ZP26,2025/5/25 21:00,16.02301302,0.436987802,5.8811432,2025/5/25
NP15,2025/5/25 20:00,18.34761376,75.44209553,4.606287734,2025/5/25
SP15,2025/5/25 20:00,22.50805716,31.30764221,4.414085934,2025/5/25
ZP26,2025/5/25 20:00,17.41201663,68.47814446,5.86741122,2025/5/25
NP15,2025/5/25 19:00,20.73454483,238.9915362,5.089171901,2025/5/25
SP15,2025/5/25 19:00,24.16262633,186.3092719,4.470221673,2025/5/25
ZP26,2025/5/25 19:00,19.47329258,248.7356127,5.90978406,2025/5/25
NP15,2025/5/25 18:00,22.51954239,437.0630865,5.413542048,2025/5/25
SP15,2025/5/25 18:00,25.30734466,387.7718854,4.430131556,2025/5/25
ZP26,2025/5/25 18:00,20.84370555,452.2657909,5.864099994,2025/5/25
NP15,2025/5/25 17:00,23.73048749,629.6325597,5.449881255,2025/5/25
SP15,2025/5/25 17:00,26.0280371,585.2605538,4.095203163,2025/5/25
ZP26,2025/5/25 17:00,21.75336721,644.2638859,5.620513794,2025/5/25
NP15,2025/5/25 16:00,24.16695186,808.384202,5.419693389,2025/5/25
SP15,2025/5/25 16:00,26.31747801,767.0375047,3.718787437,2025/5/25
ZP26,2025/5/25 16:00,22.20837388,805.0245218,5.504222653,2025/5/25
NP15,2025/5/25 15:00,24.32354327,925.8229854,5.075663236,2025/5/25
SP15,2025/5/25 15:00,26.37055531,894.8134102,3.286051523,2025/5/25
ZP26,2025/5/25 15:00,22.35058658,923.5969155,5.099948444,2025/5/25
NP15,2025/5/25 14:00,23.9206537,983.1632656,4.587592812,2025/5/25
SP15,2025/5/25 14:00,26.14169086,963.7569597,3.023328431,2025/5/25
ZP26,2025/5/25 14:00,22.07386769,985.1645252,4.681904514,2025/5/25
NP15,2025/5/25 13:00,23.0821776,979.8359102,4.056121617,2025/5/25
SP15,2025/5/25 13:00,25.65423404,975.6148775,2.808079646,2025/5/25
ZP26,2025/5/25 13:00,21.48653442,985.805394,4.305644922,2025/5/25
NP15,2025/5/25 12:00,21.89588577,918.1744399,3.400426837,2025/5/25
SP15,2025/5/25 12:00,24.86559662,926.880405,2.513303406,2025/5/25
ZP26,2025/5/25 12:00,20.57670747,927.375832,3.978208422,2025/5/25
NP15,2025/5/25 11:00,20.37073934,804.5103546,2.716182617,2025/5/25
SP15,2025/5/25 11:00,23.71009945,816.4178973,2.162177787,2025/5/25
ZP26,2025/5/25 11:00,19.33046757,811.4737922,3.719992661,2025/5/25
NP15,2025/5/25 10:00,18.66546773,646.3196646,2.110747285,2025/5/25
SP15,2025/5/25 10:00,22.24869238,657.2866834,1.814306732,2025/5/25
ZP26,2025/5/25 10:00,17.8684494,649.7393822,3.390507278,2025/5/25
NP15,2025/5/25 9:00,16.81844779,457.8056963,1.696537653,2025/5/25
SP15,2025/5/25 9:00,20.56089296,467.2425186,1.627175842,2025/5/25
ZP26,2025/5/25 9:00,16.24737405,457.2191583,3.119519543,2025/5/25
NP15,2025/5/25 8:00,14.83646649,257.1580447,1.417143913,2025/5/25
SP15,2025/5/25 8:00,18.80152343,267.2175187,1.768640256,2025/5/25
ZP26,2025/5/25 8:00,14.51142707,254.1159594,3.021324809,2025/5/25
NP15,2025/5/25 7:00,12.08897099,80.05482878,1.38742771,2025/5/25
SP15,2025/5/25 7:00,16.93614079,89.94378064,2.295889035,2025/5/25
ZP26,2025/5/25 7:00,12.31109325,75.78163929,3.288059878,2025/5/25
NP15,2025/5/25 6:00,10.22999672,1.318607066,1.41770853,2025/5/25
SP15,2025/5/25 6:00,15.4083002,2.891764519,2.682314781,2025/5/25
ZP26,2025/5/25 6:00,10.72411536,1.026595593,3.654101276,2025/5/25
NP15,2025/5/25 5:00,10.62444553,0,1.443888944,2025/5/25
SP15,2025/5/25 5:00,15.57398502,0,3.016538468,2025/5/25
ZP26,2025/5/25 5:00,10.97201699,0,3.934075671,2025/5/25
NP15,2025/5/25 4:00,11.17858734,0,1.55949658,2025/5/25
SP15,2025/5/25 4:00,15.95001114,0,3.277756998,2025/5/25
ZP26,2025/5/25 4:00,11.31517426,0,4.164560136,2025/5/25
NP15,2025/5/25 3:00,11.79581812,0,1.689265871,2025/5/25
SP15,2025/5/25 3:00,16.36415416,0,3.49236623,2025/5/25
ZP26,2025/5/25 3:00,11.69894772,0,4.30806545,2025/5/25
NP15,2025/5/25 2:00,12.47086507,0,1.771703597,2025/5/25
SP15,2025/5/25 2:00,16.83037732,0,3.776636957,2025/5/25
ZP26,2025/5/25 2:00,12.12888036,0,4.384510039,2025/5/25
NP15,2025/5/25 1:00,13.23349735,0,1.979338365,2025/5/25
SP15,2025/5/25 1:00,17.33556671,0,4.126155316,2025/5/25
ZP26,2025/5/25 1:00,12.5846603,0,4.463050075,2025/5/25
NP15,2025/5/25 0:00,14.0972479,0,2.175790371,2025/5/25
SP15,2025/5/25 0:00,17.89803402,0,4.487828099,2025/5/25
ZP26,2025/5/25 0:00,13.11931868,0,4.553968033,2025/5/25
NP15,2025/5/24 23:00,15.16904667,0,2.427184005,2025/5/24
SP15,2025/5/24 23:00,18.51243999,0,4.758569048,2025/5/24
ZP26,2025/5/24 23:00,13.7540195,0,4.634538531,2025/5/24
NP15,2025/5/24 22:00,16.50115197,0,2.847063822,2025/5/24
SP15,2025/5/24 22:00,19.19906518,0,4.924600907,2025/5/24
ZP26,2025/5/24 22:00,14.48942297,0,4.63249193,2025/5/24
NP15,2025/5/24 21:00,18.13425245,3.262557093,3.137711907,2025/5/24
SP15,2025/5/24 21:00,19.99739667,0,5.208093162,2025/5/24
ZP26,2025/5/24 21:00,15.39093344,0.374476357,4.802488439,2025/5/24
NP15,2025/5/24 20:00,20.54619409,95.15830557,3.324293521,2025/5/24
SP15,2025/5/24 20:00,21.01686301,29.8004026,5.381583688,2025/5/24
ZP26,2025/5/24 20:00,16.70768907,64.10938803,4.834036837,2025/5/24
NP15,2025/5/24 19:00,23.32495242,272.3395917,3.520834381,2025/5/24
SP15,2025/5/24 19:00,22.54602286,181.936498,5.669266487,2025/5/24
ZP26,2025/5/24 19:00,18.62982127,232.6068732,4.915221457,2025/5/24
NP15,2025/5/24 18:00,24.94556652,461.9418598,3.567849749,2025/5/24
SP15,2025/5/24 18:00,23.77281845,383.0145432,5.852156655,2025/5/24
ZP26,2025/5/24 18:00,19.80180524,421.2011223,4.912561185,2025/5/24
NP15,2025/5/24 17:00,25.92818475,644.9503118,3.296724228,2025/5/24
SP15,2025/5/24 17:00,24.63722512,583.7081682,5.797818097,2025/5/24
ZP26,2025/5/24 17:00,20.54789975,601.9201175,4.851858767,2025/5/24
NP15,2025/5/24 16:00,26.25938439,785.0925167,2.924803475,2025/5/24
SP15,2025/5/24 16:00,25.16046604,767.4535122,5.778142369,2025/5/24
ZP26,2025/5/24 16:00,20.71175017,753.3841888,4.906383256,2025/5/24
NP15,2025/5/24 15:00,26.17114579,889.4250575,2.561987298,2025/5/24
SP15,2025/5/24 15:00,25.3744992,899.0032592,5.473789105,2025/5/24
ZP26,2025/5/24 15:00,20.89055503,871.7655495,4.63786127,2025/5/24
NP15,2025/5/24 14:00,25.71665649,961.864483,2.128875253,2025/5/24
SP15,2025/5/24 14:00,25.24586013,974.8091822,5.058031468,2025/5/24
ZP26,2025/5/24 14:00,20.71502024,937.4464907,4.313830223,2025/5/24
NP15,2025/5/24 13:00,24.85274533,973.7315432,1.723526538,2025/5/24
SP15,2025/5/24 13:00,24.78639505,988.0134829,4.551578385,2025/5/24
ZP26,2025/5/24 13:00,20.23087026,936.9522859,3.969953835,2025/5/24
NP15,2025/5/24 12:00,23.58713793,917.4967228,1.2887789,2025/5/24
SP15,2025/5/24 12:00,24.03210579,935.6068071,4.020031069,2025/5/24
ZP26,2025/5/24 12:00,19.37850467,876.985688,3.649439189,2025/5/24
NP15,2025/5/24 11:00,21.99129671,803.785326,0.884745392,2025/5/24
SP15,2025/5/24 11:00,23.02500306,822.0857376,3.590338817,2025/5/24
ZP26,2025/5/24 11:00,18.18701244,759.2913041,3.420567224,2025/5/24
NP15,2025/5/24 10:00,20.15386967,645.8961858,0.505163517,2025/5/24
SP15,2025/5/24 10:00,21.81917513,655.6925718,3.327904508,2025/5/24
ZP26,2025/5/24 10:00,16.7638008,597.9523606,3.262384025,2025/5/24
NP15,2025/5/24 9:00,18.09027953,457.5089511,0.235547498,2025/5/24
SP15,2025/5/24 9:00,20.47448581,464.7618974,3.102883789,2025/5/24
ZP26,2025/5/24 9:00,15.23969586,418.9331205,3.195816732,2025/5/24
NP15,2025/5/24 8:00,15.61492113,257.0935721,0.708913295,2025/5/24
SP15,2025/5/24 8:00,18.96574591,258.449993,2.956376165,2025/5/24
ZP26,2025/5/24 8:00,13.59800813,234.2755997,3.116380752,2025/5/24
NP15,2025/5/24 7:00,12.13888805,79.43095066,0.949701986,2025/5/24
SP15,2025/5/24 7:00,17.3861779,82.40297608,3.293847532,2025/5/24
ZP26,2025/5/24 7:00,11.63340524,71.02825299,3.368418429,2025/5/24
NP15,2025/5/24 6:00,9.886405342,1.187018804,0.83268571,2025/5/24
SP15,2025/5/24 6:00,16.25345664,2.353765793,3.434403819,2025/5/24
ZP26,2025/5/24 6:00,10.15023731,0.928042514,3.539546717,2025/5/24
NP15,2025/5/24 5:00,10.11834585,0,0.720772113,2025/5/24
SP15,2025/5/24 5:00,16.54951457,0,3.689954396,2025/5/24
ZP26,2025/5/24 5:00,10.42728021,0,3.733603888,2025/5/24
NP15,2025/5/24 4:00,10.5103418,0,0.665235869,2025/5/24
SP15,2025/5/24 4:00,16.94851175,0,3.958676749,2025/5/24
ZP26,2025/5/24 4:00,10.81245943,0,3.963543538,2025/5/24
NP15,2025/5/24 3:00,10.95921358,0,0.679369081,2025/5/24
SP15,2025/5/24 3:00,17.38012815,0,4.178639579,2025/5/24
ZP26,2025/5/24 3:00,11.27619804,0,4.242616493,2025/5/24
NP15,2025/5/24 2:00,11.48112835,0,0.584281792,2025/5/24
SP15,2025/5/24 2:00,17.85134395,0,4.344574396,2025/5/24
ZP26,2025/5/24 2:00,11.84271684,0,4.495435371,2025/5/24
NP15,2025/5/24 1:00,12.14621139,0,0.245340657,2025/5/24
SP15,2025/5/24 1:00,18.40991987,0,4.485359313,2025/5/24
ZP26,2025/5/24 1:00,12.43235574,0,4.734217639,2025/5/24
NP15,2025/5/24 0:00,12.94012356,0,0.261784898,2025/5/24
SP15,2025/5/24 0:00,19.01222948,0,4.776605819,2025/5/24
ZP26,2025/5/24 0:00,13.05037391,0,4.959603833,2025/5/24
NP15,2025/5/23 23:00,13.91384312,0,0.720552609,2025/5/23
SP15,2025/5/23 23:00,19.70027735,0,5.048834596,2025/5/23
ZP26,2025/5/23 23:00,13.71030398,0,5.126984816,2025/5/23
NP15,2025/5/23 22:00,15.15968432,0,1.08647647,2025/5/23
SP15,2025/5/23 22:00,20.45430158,0,5.170759809,2025/5/23
ZP26,2025/5/23 22:00,14.41961645,0,5.294947815,2025/5/23
NP15,2025/5/23 21:00,16.57130032,2.96754701,1.54873291,2025/5/23
SP15,2025/5/23 21:00,21.31574862,0,5.442402548,2025/5/23
ZP26,2025/5/23 21:00,15.27699853,0.309079207,5.355551016,2025/5/23
NP15,2025/5/23 20:00,18.64381066,94.74724665,2.044461817,2025/5/23
SP15,2025/5/23 20:00,22.46681779,29.80574056,5.914873317,2025/5/23
ZP26,2025/5/23 20:00,16.43452998,58.71780526,5.441987125,2025/5/23
NP15,2025/5/23 19:00,21.151039,275.1045102,2.235551411,2025/5/23
SP15,2025/5/23 19:00,24.23680414,190.4362384,6.308034217,2025/5/23
ZP26,2025/5/23 19:00,18.25835817,223.0223799,5.593676818,2025/5/23
NP15,2025/5/23 18:00,22.32979894,471.189382,2.42837098,2025/5/23
SP15,2025/5/23 18:00,25.68479527,404.4254267,6.308595823,2025/5/23
ZP26,2025/5/23 18:00,19.58679054,435.439077,5.674063701,2025/5/23
NP15,2025/5/23 17:00,22.98731218,651.4879984,2.472928937,2025/5/23
SP15,2025/5/23 17:00,26.71847207,612.5096152,6.02979622,2025/5/23
ZP26,2025/5/23 17:00,20.51046884,644.4309512,5.543471949,2025/5/23
NP15,2025/5/23 16:00,22.82875911,810.4648627,2.542801374,2025/5/23
SP15,2025/5/23 16:00,27.62261617,788.8420717,5.749607281,2025/5/23
ZP26,2025/5/23 16:00,20.94908296,816.2085621,5.739736138,2025/5/23
NP15,2025/5/23 15:00,22.6254932,917.8708648,2.468407764,2025/5/23
SP15,2025/5/23 15:00,27.93186311,925.0245554,5.239203571,2025/5/23
ZP26,2025/5/23 15:00,21.10874738,937.8425407,5.495540033,2025/5/23
NP15,2025/5/23 14:00,22.03321351,980.1692282,2.304427784,2025/5/23
SP15,2025/5/23 14:00,27.86839847,1004.494344,4.610657704,2025/5/23
ZP26,2025/5/23 14:00,20.88550322,999.3445242,5.220177747,2025/5/23
NP15,2025/5/23 13:00,21.11782145,981.8515455,1.964311413,2025/5/23
SP15,2025/5/23 13:00,27.46730353,1021.484932,3.91352635,2025/5/23
ZP26,2025/5/23 13:00,20.34994793,998.3245327,4.829603656,2025/5/23
NP15,2025/5/23 12:00,19.85983863,923.2456986,1.538881234,2025/5/23
SP15,2025/5/23 12:00,26.7305033,972.8104327,3.232079065,2025/5/23
ZP26,2025/5/23 12:00,19.48409178,937.7029585,4.374965645,2025/5/23
NP15,2025/5/23 11:00,18.31453905,808.3712763,1.246080529,2025/5/23
SP15,2025/5/23 11:00,25.67328589,863.70028,2.729727576,2025/5/23
ZP26,2025/5/23 11:00,18.31539406,819.0897879,3.943797166,2025/5/23
NP15,2025/5/23 10:00,16.58935817,649.4052443,0.940704211,2025/5/23
SP15,2025/5/23 10:00,24.36138918,703.3009103,2.271189512,2025/5/23
ZP26,2025/5/23 10:00,16.93547034,660.6557018,3.611478923,2025/5/23
NP15,2025/5/23 9:00,14.71673825,460.1631678,0.688109656,2025/5/23
SP15,2025/5/23 9:00,22.84956991,506.7026649,1.910990886,2025/5/23
ZP26,2025/5/23 9:00,15.39721182,465.631923,3.451240756,2025/5/23
NP15,2025/5/23 8:00,12.67665218,258.1417946,0.501382291,2025/5/23
SP15,2025/5/23 8:00,21.17144137,293.0070667,1.681566806,2025/5/23
ZP26,2025/5/23 8:00,13.78176197,259.1678235,3.445646352,2025/5/23
NP15,2025/5/23 7:00,9.928326533,79.0357204,0.783293883,2025/5/23
SP15,2025/5/23 7:00,19.15470887,97.41354502,1.800872677,2025/5/23
ZP26,2025/5/23 7:00,11.74502433,76.33019231,3.8253485,2025/5/23
NP15,2025/5/23 6:00,7.972028824,1.083224521,1.118298784,2025/5/23
SP15,2025/5/23 6:00,17.63300393,2.705649897,1.813606702,2025/5/23
ZP26,2025/5/23 6:00,10.26418622,0.872909336,4.168892518,2025/5/23
NP15,2025/5/23 5:00,8.369004877,0,1.325401545,2025/5/23
SP15,2025/5/23 5:00,17.98675974,0,2.009634275,2025/5/23
ZP26,2025/5/23 5:00,10.58060586,0,4.503272045,2025/5/23
NP15,2025/5/23 4:00,8.903180097,0,1.638225444,2025/5/23
SP15,2025/5/23 4:00,18.50408629,0,2.321919002,2025/5/23
ZP26,2025/5/23 4:00,11.01812831,0,4.806333101,2025/5/23
NP15,2025/5/23 3:00,9.53212449,0,1.933039424,2025/5/23
SP15,2025/5/23 3:00,19.07837804,0,2.589140393,2025/5/23
ZP26,2025/5/23 3:00,11.52726565,0,5.06711923,2025/5/23
NP15,2025/5/23 2:00,10.24160103,0,2.036818313,2025/5/23
SP15,2025/5/23 2:00,19.70030791,0,2.911930764,2025/5/23
ZP26,2025/5/23 2:00,12.10061829,0,5.322073222,2025/5/23
NP15,2025/5/23 1:00,11.01417641,0,2.042294964,2025/5/23
SP15,2025/5/23 1:00,20.38208609,0,3.262175924,2025/5/23
ZP26,2025/5/23 1:00,12.77572298,0,5.579343394,2025/5/23
NP15,2025/5/23 0:00,11.85123745,0,2.266517304,2025/5/23
SP15,2025/5/23 0:00,21.14042361,0,3.684411633,2025/5/23
ZP26,2025/5/23 0:00,13.55466935,0,5.937343159,2025/5/23
NP15,2025/5/22 23:00,12.82184255,0,2.721613433,2025/5/22
SP15,2025/5/22 23:00,21.91656241,0,3.935021297,2025/5/22
ZP26,2025/5/22 23:00,14.43664102,0,6.17799576,2025/5/22
NP15,2025/5/22 22:00,13.92985247,0,3.268734288,2025/5/22
SP15,2025/5/22 22:00,22.74340483,0,4.041042498,2025/5/22
ZP26,2025/5/22 22:00,15.44386604,0,6.354233163,2025/5/22
NP15,2025/5/22 21:00,15.33157582,2.6708204,4.080106162,2025/5/22
SP15,2025/5/22 21:00,23.67093681,0.002435694,4.104392912,2025/5/22
ZP26,2025/5/22 21:00,16.56760985,0.277081006,6.555241053,2025/5/22
NP15,2025/5/22 20:00,17.55755547,93.75154411,4.665258024,2025/5/22
SP15,2025/5/22 20:00,24.85701107,29.86038852,4.163099664,2025/5/22
ZP26,2025/5/22 20:00,18.07882817,66.17986089,6.711919875,2025/5/22
NP15,2025/5/22 19:00,20.01854266,274.9374418,5.041933012,2025/5/22
SP15,2025/5/22 19:00,26.74129318,189.1080809,4.370501616,2025/5/22
ZP26,2025/5/22 19:00,20.37108995,247.8108355,6.725697392,2025/5/22
NP15,2025/5/22 18:00,21.54007631,471.2229064,5.192822024,2025/5/22
SP15,2025/5/22 18:00,28.08032396,400.1861202,4.491535078,2025/5/22
ZP26,2025/5/22 18:00,21.88662102,455.3928423,6.801443651,2025/5/22
NP15,2025/5/22 17:00,22.5973984,660.3621656,5.252341769,2025/5/22
SP15,2025/5/22 17:00,28.89978554,608.9750132,4.344119636,2025/5/22
ZP26,2025/5/22 17:00,22.92981915,655.0457489,6.709377813,2025/5/22
NP15,2025/5/22 16:00,23.19754497,817.5276391,4.901246329,2025/5/22
SP15,2025/5/22 16:00,29.78972796,792.4009522,4.265383664,2025/5/22
ZP26,2025/5/22 16:00,23.59725699,825.7040822,6.46160872,2025/5/22
NP15,2025/5/22 15:00,23.37697859,932.4807678,4.788716274,2025/5/22
SP15,2025/5/22 15:00,29.89682828,929.1227217,3.862045919,2025/5/22
ZP26,2025/5/22 15:00,23.87188064,947.1498112,6.194988842,2025/5/22
NP15,2025/5/22 14:00,23.15091382,988.9220096,4.504868746,2025/5/22
SP15,2025/5/22 14:00,29.66145374,1008.982626,3.389303929,2025/5/22
ZP26,2025/5/22 14:00,23.77284768,1011.59681,5.872308279,2025/5/22
NP15,2025/5/22 13:00,22.58947206,988.2356629,4.134489751,2025/5/22
SP15,2025/5/22 13:00,29.09763895,1025.646656,2.850374283,2025/5/22
ZP26,2025/5/22 13:00,23.3476576,1014.244382,5.508078986,2025/5/22
NP15,2025/5/22 12:00,21.72978092,928.3353331,3.766307174,2025/5/22
SP15,2025/5/22 12:00,28.24982144,978.5869412,2.269077654,2025/5/22
ZP26,2025/5/22 12:00,22.62804206,955.3241784,5.200015379,2025/5/22
NP15,2025/5/22 11:00,20.56880307,813.8049542,3.357055728,2025/5/22
SP15,2025/5/22 11:00,27.11902043,870.8351954,1.746559162,2025/5/22
ZP26,2025/5/22 11:00,21.59653972,839.8246071,4.935102839,2025/5/22
NP15,2025/5/22 10:00,19.11232505,654.2533803,2.900205325,2025/5/22
SP15,2025/5/22 10:00,25.77874178,710.9711573,1.358158911,2025/5/22
ZP26,2025/5/22 10:00,20.31913252,676.311241,4.60389755,2025/5/22
